연합,2018.04.04.,"군산대, K6U 정기회의 개최","머니투데이 문수빈 기자  군산대학교는 34일 산학협력관 중회의실에서지역중심국립대학교 산학협력벨트6 2018년 1차 정기회의를 개최하고, 공동사업 확정 및 주제별   팀 구성에 대해 논의했다.  6는 산학협력과 사회수요맞춤형 교육에 강점을 지닌 6개 지역중심국립대학이 연합해 공동사업을 기획해 산학협력을 통한 교육·연구를 발전시키기 위해 설립됐다. 정기회의에는 군산대, 금오공대, 부경대, 서울과기대, 창원대, 한밭대 등 6개 참여대학 산학협력단장 및 관계자 등이 참석했다. 주요 안건은 공유융합전공 공동운영체계 구축, 산업협력중점교수 전임   확보 및 공동 풀 활용시스템 구축, 대학별 특화분야 스마트팩토리 구축 및 공유 등이다.  곽병선 총장은 4차산업혁명으로 인한 변화의 많은 부분이 초연결을 전제로 한다면서 새로운 대학교육모델 창출은 개별 대학만의 힘으로는 어려운 만큼 6개 지역중심국립대학이 힘을 합해 혁신적 교육체계를 개발하길 바란다고 말했다.  백지영 어느 정도 가수냐… 김정은의 말말말 실력으로 실세 발돋움…임종석의 ‘무장해제   블록체인의 모든 것    문수빈 기자  저작권자 ⓒ 돈이 보이는 리얼타임 뉴스 머니투데이,"
연합,2018.05.10.,4차 산업혁명 시대 대비 대학 지식재산 교육 확산 모색,"특허청, 대학 지식재산 교육 확산 콘퍼런스 열어 정부대전청사 전경 연합뉴스 자료사진 대전연합뉴스 유의주 기자  특허청은 지식재산교육 선도대학 운영협의회, 한국지식재산교육연구학회와 함께 11일 서울 양재동 엘타워에서 대학 지식재산교육 확산 콘퍼런스를 연다.     특허청이 추진 중인 지식재산교육 선도대학사업으로 협력해온 대학을 중심으로 지식재산 교육 모델과 성과를 공유하고 추진과제를 모색하는 자리다.     지식재산교육 선도대학은 이공계 중심의 지식재산   교육의 체계적 수행과 연구자 양성을 목표로 2012년부터 시작해 7년 동안 전남대, 금오공대, 동국대, 경희대, 국민대, 목원대, 안동대, 군산대, 대진대, 동아대, 서울과기대, 연세대, 영남대, 제주대, 한성대, 성균관대, 경성대 등 17개 대학이 지정돼 교육했다.     17개 대학에 지식재산 관련 강좌 1천400여개가 운영돼 모두 4만3천664명의 학생이 수강했으며, 이중 이공계 학생이 3만1천850명으로 73를 차지한다.     지식재산 선도대학 지정 전 840건이었던 특허출원은 2천389건, 기술이전은 195건에서 414건으로 증가하는 등 괄목할 만한 성과를 거뒀다.      대학별 지식재산 교육에 대한 복수학위제와 인증제도를 운용해 지식재산 교육을 받은 학생들의 취업 성과를 확보하기 위한 노력도 병행하고 있다.      지식재산 학위제도를 운용 중인 동국대, 대진대, 목원대 등 3개 대학과 인증제도를 운용 중인 전남대, 경희대, 연세대, 제주대 등 4개 대학뿐만 아니라 타 대학에도 전파할 계획이다.     콘퍼런스에는 지식재산교육 선도대학 사업 전반의 성과뿐만 아니라 교수와 학생들의 교육성과물을 발표하는 자리가 마련된다.      제주대의 토이 로봇, 금오공대의 감성조명 등의 교육성과물과 동아대의 압력 저감 게이트밸브, 금오공대의 렌즈케이스 등의 기술이전사례를 소개한다.     성윤모 특허청장은 4차 산업혁명 시대에 특허 강국으로서 첨단기술을 선도하려면 치열해지는 지식재산 경쟁에서 살아남을 강한 특허를 만들 인재 양성이 중요하다며 선도대학을 중심으로 한 지식재산교육으로 대학이 지식재산 인력양성의 산실이 되도록 지원하겠다고 밝혔다.     .. 기사제보 및 문의 내 생활에 흥이나는 최신 트렌드    사진구매 문의"
연합,2018.05.10.,"""연구비 횡령 교수, 회유·강요로 대학원생들 허위진술""","금오공대 게시판 시끌…학교 측 교수 5명 중 2명 징계했다 비리교수는 떠나라구미연합뉴스 박순기 기자  금오공대 학생과 졸업생들이 10일 연구비 횡령 교수의 퇴진을 요구하는 현수막을 학교 안에 내걸었다. 학생들은 수사기관 조사 때 횡령 교수들이 대학원생들을 회유·강요했다고 주장했다. 2018.5.10 구미연합뉴스 박순기 기자  연구비 횡령 혐의로 수사를 받은 금오공대 교수들의 회유와 강요로 대학원생들이 허위진술을 했다는 주장이 나와 파문이 일고 있다.     10일 금오공대 토목공학과 동문회와 학생회 등에 따르면 토목공학과 교수 4명과 타 학과 교수 1명이 2007∼2016년에 연구용역비 가운데 대학원생 인건비 6억5천여만원을 가로챘으나 2명만 징계를 받았다.     학교 측은 교수 5명시간강사 1명 포함 중 벌금형을 받은 2명을 정직 처분하고 기소유예를 받은 2명과 재판이 진행 중인 1명에 대해서는 학칙에 따라 징계하지 않았다고 밝혔다.     이들 교수 중 4명은 2010∼2016년, 나머지 1명은 이 기간과 2008∼2010년에 대학원생 20여명의 인건비를 은행계좌로 송금했다가 650여 차례에 걸쳐 6억5천여만원을 되돌려받은 혐의를 받았다.     당시 자녀의 미국 유학자금을 대주거나 대학원생 기숙사 용도의 아파트를 매입했다가 자녀 명의로 변경한 혐의로 조사받은 바 있다.     학생과 졸업생은 학교 자유게시판에서 연구 인건비 횡령 교수들이 대학원생들을 회유·강요해 검·경찰 조사에서 허위진술을 할 수밖에 없었다고 밝혔다. 국립 금오공대. 연합뉴스 자료사진 토목공학과 대학원생 출신인  박사는 당시 지도교수 등이 찾아와 본인이 돈을 사용한 것으로 허위진술하라고 회유했다며 박사 학위를 받기 위해선 지도교수의 지시를 거부할 수 없었고 뒤늦었지만 깊이 후회한다고 밝혔다.     다른 두 대학원생도 금오공대 자유게시판에서 석·박사 대학원생들은 인건비를 받았다가 곧바로 은행통장을 일괄적으로 모아 이모 교수에게 드렸다며 당시 토목과에서는 흔한 일이었고 수사기관 조사 때 교수의 회유·강요로 본인이 사용한 것으로 허위진술했다고 밝혔다.     지도교수는 이와 관련  박사의 위증 주장은 허위이다. 검찰 측 증인으로 나온  박사의 허위증언으로 유죄 판결을 받은 것이라고 반박했다.      학생과 졸업생들은 횡령 교수 1명은 2차례 횡령으로 적발돼 1건은 벌금형을, 다른 1건은 기소유예 처분을 받았다며 이 교수가 오는 8월 정년퇴직한 뒤 명예교수로 부임하려고 하는데 이를 반대한다고 주장했다.     토목공학과 교수들은 검찰 조사를 받던 교수들의 탄원서를 받기 위해 일부 대학원생을 찾아간 것일 뿐 회유한 것은 아니다며 검찰 조사 결과 연구비에 대한 횡령 사실이 없는 것으로 확인됐다는 내용을 학교 자유게시판에 올렸다. 비리교수 물러나라구미연합뉴스 박순기 기자  금오공대 학생과 졸업생들이 10일 연구비 횡령 교수의 퇴진을 요구하는 현수막을 학교 안에 내걸었다. 학생들은 수사기관 조사 때 횡령 교수들이 대학원생들을 회유·강요했다고 주장했다. 2018.5.10 이어 2년여 동안의 검·경찰 조사 결과 연구비에 대한 횡령 사실이 없는 것으로 이미 판결이 난 사건이며, 판결문의 일부를 자유게시판에 올렸다면서 그에 대한 증거로 그동안의 상세지출 내용 원본을 공개했다고 밝혔다.      토목공학과 졸업생들은 이날 이상철 총장실을 찾아가 횡령 교수 징계, 부조리 조사, 명예교수 부임 반대, 재발방지 대책 등을 요구하는 문서를 전달했다.     .. 기사제보 및 문의 내 생활에 흥이나는 최신 트렌드    사진구매 문의"
연합,2018.05.09.,'특허와 R&D 일자리 캠프'에서 취업의 문을 여세요,"특허청, 이번 달부터    여름방학 캠프 신청 접수  대전연합뉴스 유의주 기자  특허청이 이달부터 지식재산에 관심 있는 대학원생 등을 대상으로 지식재산   연계 연구개발   여름방학 캠프 참가 신청을 받는다.     올해 처음 시작된 이 캠프는 실제 기업 현장에서 사용되는 특허분석 방법론을 배우고 익혀 지식재산 분야 취업이나 창업을 지원하기 위한 것이다.     여름 캠프는 오는 8월 20일부터 31일까지 2주간 대전에 있는 국제지식재산연수원에서 합숙교육으로 진행된다.     교육과정은 특허분석 개론 등 이론 수업과 명세서 작성 및 특허 빅데이터 실제 분석 등 실무 수업으로 이뤄진다.      마지막에는 교육생 대상    경진대회와 취업특강도 열린다.      캠프 수료자에게는 추후    현장실습을 전문가 멘토링 형식으로 지원하며, 하반기    일자리 박람회 때 기업들과 취업 매칭 기회도 우선 부여한다.     그간의    교육의 우수한 취업 성과를 고려할 때 이번 여름 캠프도 지식재산 분야 취업에 도움이 될 것으로 기대된다.     특허청은 2014년부터 과학기술정보통신부한국여성과학기술인지원센터, 여성가족부6개 여성새로일하기센터와 협력해 경력단절 이공계 여성 등에게    교육을 지원해 왔으며, 최근 4년간 전체 수료자 중 53에 달하는 123명이 관련 업계에 취업했다.     양재석 특허청 산업재산창출전략팀장은 이번 여름 캠프는 현장 밀착형    실무 교육으로 구성된 일자리 캠프라며 지식재산에 관심 있는 대학원생들의 취업에 많은 도움이 됐으면 한다고 말했다.     캠프는 6월 30일까지 전국 17개 지식재산교육 선도대학사업단으로 신청할 수 있으며, 신청자들을 대상으로 별도 선발과정을 거쳐 모두 30명의 교육생을 뽑는다. 자세한 내용은 주관기관인 한국특허전략개발원☎ 0232874358으로 문의하면 된다.     지식재산교육 선도대학은 공주대, 금오공대, 동국대, 경희대, 국민대, 목원대, 안동대, 군산대, 대진대, 동아대, 서울과기대, 연세대, 영남대, 제주대, 경성대, 성균관대, 한성대 등이다.     .. 기사제보 및 문의 내 생활에 흥이나는 최신 트렌드    사진구매 문의"
연합,2018.05.10.,"""비리교수 물러나라""",구미연합뉴스 박순기 기자  금오공대 학생과 졸업생들이 10일 연구비 횡령 교수의 퇴진을 요구하는 현수막을 학교 안에 내걸었다. 학생들은 수사기관 조사 때 횡령 교수들이 대학원생들을 회유·협박했다고 주장했다. 2018.5.10     .. 기사제보 및 문의 내 생활에 흥이나는 최신 트렌드    사진구매 문의
연합,2018.05.10.,"""비리교수는 떠나라""",구미연합뉴스 박순기 기자  금오공대 학생과 졸업생들이 10일 연구비 횡령 교수의 퇴진을 요구하는 현수막을 학교 안에 내걸었다. 학생들은 수사기관 조사 때 횡령 교수들이 대학원생들을 회유·협박했다고 주장했다. 2018.5.10     .. 기사제보 및 문의 내 생활에 흥이나는 최신 트렌드    사진구매 문의
연합,2018.05.23.,대구경북 대학창업펀드 85억 조성,"박영채 기자    ..  경상북도는 정부 대학창업펀드 공모에 포항공대기술지주와 대구경북지역대학공동기술지주이하 대경기술지주가 선정돼 자금 85억원을 조성한다고 22일 밝혔다. 대학창업펀드 조성사업한국 모태펀드 교육계정 출자사업은 정부75와 대학 등25이 함께 자금을 조성해 대학의 초기 창업기업에 집중 투자하는 사업이다. 우수한 창업 아이템이 있어도 자금이 없어 창업을 주저하거나 포기하는 현실을 감안해 대학에서 창업 자금을 지원하기 위해 지난해부터 시작됐다. 올해 선정된 포항공대기술지주 대학창업펀드는 45억원 규모로 교육부가 25억원을 출자하고, 경북도와 포스텍이 10억원씩 보탠다. 포항공대기술지주는 포스텍 보유 기술을 사업화해 얻은 수익을 연구에 재투자하기 위해 2012년 6월 설립됐다. 2016년에는 민간투자주도형 기술창업 지원사업인 팁스 ·              운영사로 선정돼 국내 창업육성 전문기업으로 활동하고 있다. 대경기술지주가 조성할 대학창업펀드는 교육부가 30억원을 출자하고, 기술지주회사가 10억원을 내 총 40억원 규모로 마련돼 10년간 운영된다. 부산지역대학연합기술지주와 컨소시엄을 구성해 이번 사업에 선정됐다. 대경기술지주는 2014년 10월 지역 대학이 가진 특허기술을 활용해 창업, 지역 미래산업을 육성하고 경제를 활성화하기 위해 대구경북 11개 대학과 경북도, 대구시가 함께 설립한 기술사업화 전문회사이다. 여기에는 경운대와 경일대, 금오공대, 대구대, 대구가톨릭대, 대구한의대, 동국대, 동양대, 안동대, 영남대, 계명대가 함께한다. 설립 3년 만에 전국 60개 기술지주회사 중 가장 많은 56개 스타트업에 성공적으로 투자했다. 총 152명의 신규고용을 창출해 대구경북 지역 기술창업과 투자지원의 대표기관으로 자리 매김하고 있다. 이번에 조성되는 펀드는 수도권보다 낙후한 대구경북 지역 대학창업기업에 투자돼 지역 학생과 교수의 창업을 지원하게 된다. 정성현 경북도 과학기술정책과장은 “펀드의 성공적 운영으로 학생들의 창업 도전과 실패 극복을 체계적으로 지원하겠다. 앞으로 지역 창업 생태계 활성화에 보탬이 될 것으로 기대한다”고 했다. ⓒ매일신문   .."
연합,2018.05.31.,금오공대 '김천대 7개 창업동아리 200여 명 학생들 연합창업동아리 발대식,"창의적 아이디어 교류와 창업 환경 조성 등 약속 금오공대, 김천대의 창업동아리 학생들과 취창업지원센터 관계자들이 연합창업동아리 발대식을 하고 있다. 금오공대 제공 금오공대총장 이상철와 김천대총장 강성애는 지난달 30일 연합창업동아리 발대식을 했다. 금오공대   사업단단장 김학성 주관으로 열린 이날 발대식에서 양 대학은 창의적 아이디어 교류와 창업 환경 조성 및 창업 마인드 확산 등을 약속했다. 연합창업동아리는 양 대학의 7개 창업동아리 200여 명의 학생이 참여하며, 아이디어 선정부터 시제품 제작, 창업 아이템 사업화까지 활발한 교류로 새로운 창업 모델을 구축할 예정이다. 금오공대 조규민 씨산업공학부 4년는 창의적인 아이디어가 사업화로 이어질 수 있도록 동료 학생들과 열심히 참여하겠다고 말했다. 김학성 금오공대   사업단장은 금오공대의 공학적 사고와 김천대의 의료보건 및 지식기반 서비스가 잘 융합돼 4차 산업혁명을 이끌 혁신적인 아이디어가 많이 발굴되길 기대한다고 밝혔다. 이창희   ⓒ매일신문   .."
연합,2018.06.03.,금오공대·김천대 창업 마인드 확산 '맞손',"【구미뉴시스】박홍식 기자  금오공과대학교총장 이상철는 3일 글로벌관 시청각실에서 김천대학교와 연합창업동아리 발대식을 가졌다.양 대학 관계자들이 발대식을 마친 뒤 기념사진을 찍고 있다. 2018.06.03 사진금오공대 제공    .   【구미뉴시스】박홍식 기자  금오공과대학교총장 이상철는 3일 글로벌관 시청각실에서 김천대학교와 연합창업동아리 발대식을 가졌다. 금오공대   사업단단장 김학성이 주관한 이번 발대식은 양 대학 간 창의적 아이디어 교류와 창업 환경 조성 및 창업 마인드 확산을 위해 실시됐다. 발대식에는 김학성 금오공대   사업단장과 장상훈 김천대 취·창업지원센터장, 학생 등 80여 명이 참석했다.  연합창업동아리는 양 대학의 7개 창업동아리 200여 명 학생들이 참여한다. 아이디어 선정부터 시제품 제작, 창업 아이템 사업화까지 활발한 교류를 통해 새로운 창업 모델을 구축하는 데 목적이 있다. 금오공대   사업단은 김천대 취·창업지원센터, 경북창조경제혁신센터 간 업무협약을 바탕으로 창업 활동을 지원하게 된다. 김학성 금오공대   사업단장은 공학적 사고와 의료보건 및 지식기반 서비스가 잘 융합돼 4차 산업혁명을 이끌 혁신적인 아이디어가 많이 발굴되길 기대한다고 말했다.  6431 .  뉴시스 빅데이터  주가시세표 바로가기   뉴시스     페이스북   트위터 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
연합,2018.06.03.,금오공대·김천대 '연합창업동아리' 발대식,"【구미뉴시스】박홍식 기자  금오공과대학교총장 이상철는 3일 글로벌관 시청각실에서 김천대학교와 연합창업동아리 발대식을 가졌다.양 대학 관계자들이 발대식을 마친 뒤 기념사진을 찍고 있다. 2018.06.03 사진금오공대 제공   .   사진 영상 제보받습니다  공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부   . , 027217470로 보내주시면 적극 반영하겠습니다. 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
연합,2018.06.11.,구미 대학생 월평균 72만8천원 지출…식비 27만4천원 가장 많아,"생활비는 부모·형제 도움 64, 아르바이트 22 취업 걱정하는 대학생. 연합뉴스 자료사진 구미연합뉴스 박순기 기자  경북 구미지역 대학생들의 월평균 지출액이 72만8천원으로 나타났다.     11일 금오공대 이승희 교수팀이 구미시 의뢰로 구미지역 4개 대학생 333명을 대상으로 조사한 결과 월평균 지출액은 72만8천100원으로 조사됐다.     이 가운데 식비가 27만4천여원38으로 가장 많았고 여가·문화비 16만원22, 교통·통신비 11만5천원15.8, 주거비 3만9천여원5.4, 이·미용비 3만5천여원4.9 순으로 집계됐다.     생활비 해결은 부모·형제 도움 64, 아르바이트 22, 저축금 지출 11 순이었다.     생활의 가장 큰 어려움은 미래에 대한 준비 57.7, 생활비 마련 26.4, 정신적 건강 5.7, 신체적 건강 1.2, 타인과의 관계 1.2 순으로 답했다.     구직의 어려움으로는 취업정보 부족 24, 경력 부족 18, 나의 적성 불확실 17, 학력·기술자격 부족 16, 근무환경 시간 부적합 8, 경기침체로 채용기회 낮음 5 등이다.     일자리 정보는 친구·선후배23, 신문 ·· 인터넷21, 가족·친척19, 민간취업기관 알선11, 취업박람회4를 통해 얻는다고 응답했다.     희망업종은 공무원·군인이 31로 가장 많았고 회사 24.5, 정부투자 출연기관·공기업 16.3, 외국인 회사 11.5, 재단·사단법인 3.5 순이었다.     일자리 선택 때 가장 중요한 것5점 만점은 고용 안정성4.36, 근무환경4.29, 급여 수준4.22, 직업 미래성4.15, 근로시간4.08, 개인 발전 가능성4.07 순으로 나타났다. 학업보다 취업이 더 고민인 대학생들. 연합뉴스 자료사진 희망 급여수준은 200만∼299만원이 40.1로 가장 많았고 300만∼399만원 33.2, 400만∼499만원 9, 500만∼599만원 6.9 순이다.     창업 의향 질문에는 65가 없다고 답했고 33는 창업 고려하지만 준비가 부족하거나 향후 창업을 고려하고 있는 것으로 조사됐다.      창업 희망업종은 응답자 219명 가운데 커피숍·식당 등 요식업이 51로 절반을 넘었고    관련 분야 15, 문화·예술·스포츠·레저 13, 쇼핑몰·도소매 유통 6 등이다.     청년세대를 위한 주거정책으로는 전세·임대주택 지원 29, 주거비 지원 22, 임대주택 공급 18, 대학생 연합생활관 운영 11, 2∼3인 청년 공동주택 8, 공공임대주택 확대 8 순으로 답했다.     청년정책 우선순위로는 구직활동 지원이 49.5로 가장 많았고 인턴십 기회 제공17.4, 생계비 지원12.3, 진로상담 및 취업알선10.5이 뒤를 이었다.     구미시는 조사 결과를 토대로 청년정책 기본계획을 세워 청년 일자리, 설자리, 살자리, 놀자리 4개 유형의 정책을 적극적으로 추진할 방침이다. 구미시. 연합뉴스 자료사진 구미시는 인구 42만여명 중 15세 이상 39세 이하 청년이 16만명으로 38를 차지한다.     이묵 구미시장 권한대행은 청년 일자리를 포함해 청년 문화·정주 여건 개선 등 청년정책 추진을 위해 조사를 했다며 지방 소멸 위기를 극복하기 위해 청년이 잘 살 수 있는 4개 정책 로드맵을 만들겠다고 말했다.     .. 기사제보 및 문의 내 생활에 흥이나는 최신 트렌드    사진구매 문의"
연합,2018.06.11.,구미 대학생 월평균 '72만8천원' 지출…식비가 가장 많아,"경북 구미지역 대학생들의 월평균 지출액이 72만8천원으로 나타났다. 오늘11일 금오공대 이승희 교수팀이 구미시 의뢰로 구미지역 4개 대학생 333명을 대상으로 조사한 결과 월평균 지출액은 72만8천100원으로 조사됐습니다. 이 가운데 식비가 27만4천여원38으로 가장 많았고 여가·문화비 16만원22, 교통·통신비 11만5천원15.8, 주거비 3만9천여원5.4, 이·미용비 3만5천여원4.9 순으로 집계됐습니다. 생활비 해결은 부모·형제 도움 64, 아르바이트 22, 저축금 지출 11 순이었습니다. 생활의 가장 큰 어려움은 미래에 대한 준비 57.7, 생활비 마련 26.4, 정신적 건강 5.7, 신체적 건강 1.2, 타인과의 관계 1.2 순으로 답했습니다.   구직의 어려움으로는 취업정보 부족 24, 경력 부족 18, 나의 적성 불확실 17, 학력·기술자격 부족 16, 근무환경 시간 부적합 8, 경기침체로 채용기회 낮음 5 등입니다.  일자리 정보는 친구·선후배23, 신문 ·· 인터넷21, 가족·친척19, 민간취업기관 알선11, 취업박람회4를 통해 얻는다고 응답했습니다.  희망업종은 공무원·군인이 31로 가장 많았고 회사 24.5, 정부투자 출연기관·공기업 16.3, 외국인 회사 11.5, 재단·사단법인 3.5 순이었습니다.  일자리 선택 때 가장 중요한 것은 고용 안정성4.36, 근무환경4.29, 급여 수준4.22, 직업 미래성4.15, 근로시간4.08, 개인 발전 가능성4.07 순으로 나타났습니다.  희망 급여수준은 200만∼299만원이 40.1로 가장 많았고 300만∼399만원 33.2, 400만∼499만원 9, 500만∼599만원 6.9 순입니다.   창업 의향 질문에는 65가 없다고 답했고 33는 창업 고려하지만 준비가 부족하거나 향후 창업을 고려하고 있는 것으로 조사됐습니다.  창업 희망업종은 응답자 219명 가운데 커피숍·식당 등 요식업이 51로 절반을 넘었고    관련 분야 15, 문화·예술·스포츠·레저 13, 쇼핑몰·도소매 유통 6 등입니다.   청년세대를 위한 주거정책으로는 전세·임대주택 지원 29, 주거비 지원 22, 임대주택 공급 18, 대학생 연합생활관 운영 11, 2∼3인 청년 공동주택 8, 공공임대주택 확대 8 순으로 답했습니다.  청년정책 우선순위로는 구직활동 지원이 49.5로 가장 많았고 인턴십 기회 제공17.4, 생계비 지원12.3, 진로상담 및 취업알선10.5이 뒤를 이었습니다.  구미시는 조사 결과를 토대로 청년정책 기본계획을 세워 청년 일자리, 설자리, 살자리, 놀자리 4개 유형의 정책을 적극적으로 추진할 방침이라고 밝혔습니다.  구미시는 인구 42만여명 중 15세 이상 39세 이하 청년이 16만명으로 38를 차지합니다.  이묵 구미시장 권한대행은 청년 일자리를 포함해 청년 문화·정주 여건 개선 등 청년정책 추진을 위해 조사를 했다며 지방 소멸 위기를 극복하기 위해 청년이 잘 살 수 있는 4개 정책 로드맵을 만들겠다고 다짐 및 각오를 밝혔습니다.     온라인뉴스팀      ⓒ    ..."
연합,2018.06.15.,"[주말 N 여행] 영남권: 둑, 산길, 들길 따라 달린다…굽이굽이 낙동강 라이딩","제1경 상주 경천대, 고령 청룡산 등 코스 다양…을숙도 코스에선 자전거 페스티벌 을숙도 생태공원 자전거 라이딩 부산국토청 제공연합뉴스 부산연합뉴스 차근호 김준범 김용태 박정헌 기자  6월 셋째 주말인 16∼17일 자전거를 타며 낙동강 절경을 감상할 수 있는 코스를추천한다.      2012년 조성된 국토종주 자전거길 중 경북 상주 경천대 코스는 낙동강 제1경으로 꼽힌다.      이번 주말 부산 낙동강 을숙도 코스에서는 2018 낙동강 자전거 페스티벌이 열린다. 낙동강 종주 자전거길안동시청 제공연합뉴스  휘도는 강물따라 페달 밟으니 흥이 절로     경북 상주에 있는 경천대는 낙동강 1천300리 물길 가운데 경치가 가장 아름다운 곳으로 꼽힌다.     경천대를 따라 강물이 굽이 돌고 경천대 위로 드문드문 솟구친 소나무의 모습은 한 폭의 그림이다.      경천대를 즐기는 여러 방법이 있지만, 이번 주말에는 낙동강을 따라 조성된 국토종주 길에서 자전거를 타고 보는 것을 추천한다.     국토종주 자전거길은 인천에서 부산 을숙도까지 이어지는 633㎞의 길로 2012년 조성됐다.     낙동강 구간은 둑과 산길, 들길을 따라 이어지는 코스로 이용자 편의를 위해 중간마다 쉼터와 데크를 만들었다.     자전거길을 따라가다 보면 경천섬, 국립생명자원관 등 낙동강의 풍부한 생태자원을 배우고 체험할 수 있어 최적의 가족 단위 체험 여행지로 꼽힌다.     상주박물관, 상주국제승마장, 상주보, 도남서원, 낙단보 등 낙동강의 정취와 각종 체험을 즐길 수 있는 관광지도 곳곳에 있다.     경북 구미 금오공대 구간은 깎아지른 절벽 아래 조성된 데크형 길을 달리며 굽이치는 낙동강의 절경을 감상할 수 있다.     주변 문화 유적지나 레포츠 공원 등 다양한 경관을 즐길 수 있는 코스다.     경북 고령   구간 청룡산은 약 12㎞로 기존 임도를 활용, 자연미를 살린 흙 포장길이 특징이다.     코스가 험하지 않고 경사가 완만해 초보자들에게 최적의 코스다.     이번 주말 부산 낙동강 국토종주길에서는 2018 낙동강 자전거 페스티벌이 열린다. 상주 경천대 모습시몽포토에이전시 제공연합뉴스   부산권지사가 주최하는 행사로 가족들이 함께 즐길 수 있는 자전거 발전기, 자전거 스피닝 등의 다양한 체험 행사가 함께 열린다.     자전거 주행 대회는 낙동강문화회관부터 을숙도 생태공원을 지나 맥도생태공원을 돌아오는 왕복 20㎞ 코스에서 진행된다.      지난달 30일까지 550여 명이 참가 신청을 했다.      가족이 함께 대회에 참가해 완주하면 가족체험 인증서, 대회 코스를 완주한 개인에게는 완주 메달을 준다.      혼잡을 줄이기 위해 행사 당일 오전 6시부터 낮 12시까지 을숙도·맥도 생태공원의 차량 진입이 일시 통제된다.  야외 활동하기 좋아요     이번 주말은 구름 끼는 날씨를 보이겠다. 기온은 평년과 비슷하거나 조금 낮겠다.      16일 아침 최저기온은 부산 18도, 울산 16도, 창원 17도, 진주 15도, 낮 최고기온은 부산 24도, 울산 23도, 창원 26도, 진주 27도다.      17일 아침 최저기온은 부산 18도, 울산 16도, 창원 17도, 진주 15도, 낮 최고기온은 부산 24도, 울산 25도, 창원 26도, 진주 27도다.      바다의 물결은 남해동부와 동해 남부에서 1.0∼2.5ｍ로 일겠다. 기사제보 및 문의 뉴스가 보여요  연합뉴스 유튜브    사진구매 문의"
연합,2018.06.20.,대구·경북 주요대학 대부분 '자율개선대학',"교육부 2018년 대학 기본역량 진단서 최상위 평가  1주기 대학구조개혁평가 당시 한 대학 교수회의 모습 연합뉴스 자료사진 대구연합뉴스 이강일 기자  대구와 경북지역 주요대학들은 2018년 대학 기본역량 진단에서 대부분 최고 등급인 자율개선대학으로 평가받은 것으로 전해졌다.     기본역량 진단 평가는 자율개선대학, 기본역량강화대학, 재정지원제한대학 3단계로 이뤄지며 이 가운데 자율개선대학이 최상위 평가다.     대구에서는 4년제 대학인 경북대와 계명대, 2년제 대학인 대구과학대와 대구보건대, 영진전문대, 영남이공대, 계명문화대, 수성대가 자율개선대학으로 평가받았다.     경북에서는 영남대, 대구가톨릭대, 대구대, 경일대, 대구한의대, 경운대, 금오공대 등이 자율개선대학으로 평가받았다.     자율개선대학은 정원감축 권고 없이 2019년부터 일반재정지원을 받게 된다. 또 목적성 재정지원과 달리 지원금을 폭넓게 활용할 수 있다.     대구공업대는 자율개선대학에 선정되지 않아 다음 달 2단계 진단을 받아야 하는 것으로 알려졌다.     2단계 진단은 전공·교양 교육과정, 지역사회 협력·기여, 재정·회계 안정성 등 대학의 지속 가능성에 대한 서면·현장평가를 한다.     교육부는 학령인구 감소로 학생 수가 주는 것에 대비해 2014∼2016년 1주기 대학구조개혁평가를 통해 구조조정을 유도했지만, 대학 자율성을 침해한다는 비판이 계속되자 대학구조개혁평가 명칭을 대학 기본역량 진단으로 바꿨다.      .. 기사제보 및 문의 뉴스가 보여요  연합뉴스 유튜브    2018 러시아 월드컵의 모든 것"
