교육역량강화,2016.12.19.,"신입생 1년간 기숙대학, 생활 밀착형 학습…국립금오공과대학교","2016 대한민국 인재상을 수상한 정동근왼쪽, 강병규 씨. 구미 이창희 기자   888 ..  다양한 복지·문화 프로그램 제공, 창의인재 양성 위한 지원 뒷받침 금오공과대학교는 2017학년도 정시모집에서 일반전형 가군324명과 나군227명으로 나눠 모두 551명을 뽑는다.  금오공대는 2016학년도부터 신입생을 대상으로 기숙대학을 운영하고 있으며 선진 명문형 생활 밀착 교육시스템인    프로그램을 지역 국립대 처음으로 시행하고 있다. 신입생들은 1년간 기숙 생활을 하면서 전공 학습을 비롯해 다양한 복지혜택과 문화생활 프로그램을 제공받는다.  금오공대는 2016 대한민국 인재상에 총 40명의 대학부 수상자 가운데 2명을 배출했다. 이는 2012년과 2014년, 2015년에 이은 4번째 수상이다. 또한 미국 캔위성 대회로 유명한    2016에서 기계시스템공학과 학생들이 우수 기술상을 수상했고      에서도 2014년에 이어 수상자를 배출했다. 이 밖에 2016 국제 대학생 창작 자동차 대회, 국제로봇 콘테스트, 상상설계대전 공모전 등에서도 입상했다.  이러한 결과는 학생들을 창의인재로 양성하기 위해 다양한 교육활동 지원이 뒷받침됐기 때문이다. 또한 학생기업 간 아이디어 작품 상품화를 위한    체결을 통해 학생들의 아이디어를 실제 상품화하는 지원과 창업지원센터, 창업교육센터 등에서 학생 창의 교육, 시제품 제작지원 등 실질적인 노력을 기울이고 있다. 올해 발표된 중앙일보 대학평가에서는 창업교육 비율에서 최우수 평가를 받기도 했다.  금오공대는 올바른 인성을 바탕으로 전공 능력과 국제 감각을 키울 수 있는 다양한 인프라를 구축하고 교육환경을 조성함으로써 학생의 비전을 실현할 수 있도록 해주고 있다. 그동안 교육역량강화사업,   ,    사업 등 주요 국책사업 선정을 통해 기본을 튼튼히 하고, 특성화,   21   , 국립대학혁신지원사업 등을 통해 확고히 그 기틀을 다지는 것이다. 국책사업 선정을 통한 사업비 확보는 고스란히 학생들을 위한 교육환경 조성으로 이어져 장학금, 창업창의교육, 어학연수 등 다양한 지원이 가능하다.  한편 모집단위별 지원 가능 점수 및 전년도 경쟁률은 학교 홈페이지에서 입학안내→정시모집→정시자료실에 공개되어 있으며, 2017학년도 성적산출 방법을 반영한 자료도 공개되어 있다. 2015학년도부터 수능 4과목을 모두 반영해 선발하고 있으므로 2015, 2016학년도의 입시결과를 참고하는 것도 도움이 된다. 도움말 지광환 입학관리본부장 ⓒ매일신문   .."
교육역량강화,2016.12.19.,"""대구에 미식축구 구장 만들자""","2016 대한민국 인재상을 수상한 정동근왼쪽, 강병규 씨. 구미 이창희 기자   888 ..  다양한 복지·문화 프로그램 제공, 창의인재 양성 위한 지원 뒷받침 금오공과대학교는 2017학년도 정시모집에서 일반전형 가군324명과 나군227명으로 나눠 모두 551명을 뽑는다.  금오공대는 2016학년도부터 신입생을 대상으로 기숙대학을 운영하고 있으며 선진 명문형 생활 밀착 교육시스템인    프로그램을 지역 국립대 처음으로 시행하고 있다. 신입생들은 1년간 기숙 생활을 하면서 전공 학습을 비롯해 다양한 복지혜택과 문화생활 프로그램을 제공받는다.  금오공대는 2016 대한민국 인재상에 총 40명의 대학부 수상자 가운데 2명을 배출했다. 이는 2012년과 2014년, 2015년에 이은 4번째 수상이다. 또한 미국 캔위성 대회로 유명한    2016에서 기계시스템공학과 학생들이 우수 기술상을 수상했고      에서도 2014년에 이어 수상자를 배출했다. 이 밖에 2016 국제 대학생 창작 자동차 대회, 국제로봇 콘테스트, 상상설계대전 공모전 등에서도 입상했다.  이러한 결과는 학생들을 창의인재로 양성하기 위해 다양한 교육활동 지원이 뒷받침됐기 때문이다. 또한 학생기업 간 아이디어 작품 상품화를 위한    체결을 통해 학생들의 아이디어를 실제 상품화하는 지원과 창업지원센터, 창업교육센터 등에서 학생 창의 교육, 시제품 제작지원 등 실질적인 노력을 기울이고 있다. 올해 발표된 중앙일보 대학평가에서는 창업교육 비율에서 최우수 평가를 받기도 했다.  금오공대는 올바른 인성을 바탕으로 전공 능력과 국제 감각을 키울 수 있는 다양한 인프라를 구축하고 교육환경을 조성함으로써 학생의 비전을 실현할 수 있도록 해주고 있다. 그동안 교육역량강화사업,   ,    사업 등 주요 국책사업 선정을 통해 기본을 튼튼히 하고, 특성화,   21   , 국립대학혁신지원사업 등을 통해 확고히 그 기틀을 다지는 것이다. 국책사업 선정을 통한 사업비 확보는 고스란히 학생들을 위한 교육환경 조성으로 이어져 장학금, 창업창의교육, 어학연수 등 다양한 지원이 가능하다.  한편 모집단위별 지원 가능 점수 및 전년도 경쟁률은 학교 홈페이지에서 입학안내→정시모집→정시자료실에 공개되어 있으며, 2017학년도 성적산출 방법을 반영한 자료도 공개되어 있다. 2015학년도부터 수능 4과목을 모두 반영해 선발하고 있으므로 2015, 2016학년도의 입시결과를 참고하는 것도 도움이 된다. 도움말 지광환 입학관리본부장 ⓒ매일신문   .."
대학재정지원,2016.09.04.,"금오공대, 국·공립대 총장협의회 개최","머니투데이 대학경제 권현수 기자  김영식 지역중심 국·공립대 협의회장금오공대 총장, 반선섭 강릉원주대 총장좌측부터  금오공과대학교는 제5차 지역중심 국·공립대학교 총장협의회가 지난 2일 강원도 평창 알펜시아리조트 컨벤션센터에서 열렸다고 4일 밝혔다.   이번 총장협의회는 지역 국립대의 발전 방향을 모색하기 위해 마련됐으며, 강릉원주대학교 주관으로 진행됐다.  16개 국·공립대 총장협의회 소속 대학 총장을 비롯해 배성근 교육부 대학정책실장, 전찬환 대교협 사무총장 등이 참석한 회의에서는 대학 강사제도 종합대책에 대한 대학의 입장 교육부의 표준기록관리시스템 개발지원 건의 2016년도 교육·연구 및 학생지도 비용 등에 대한 논의가 이뤄졌다.  각 대학은 대학의 기록 정보를 안전하게 보존·활용하고, 교육부 차원에서 대학표준기록관리시스템을 개발할 수 있도록 건의하는데 의견을 같이했다.  토의에 이어 교육부 대학정책과는 국립대학 자원관리시스템   구축사업 관련 시스템 구성과 향후 사업추진 일정 등에 대해 설명했다.  또한 배성근 교육부 대학정책실장과 지난달 29일 발표된 2017년 교육부 예산 관련, 대학재정지원사업의 향후 방향성에 대한 이야기를 나눴다.  김영식 지역중심 국·공립대 총장협의회장은 지역중심 국·공립대의 당면한 현안 문제와 방향성을 논의하는 의미 있는 시간이었다며 대학의 자율성 확대와 우수 인재 양성을 위해 교육부 지원을 당부한다고 밝혔다.    이코노미스트들의 깊이있는 투자정보 칼럼 부자들에게 배우는 성공 노하우 줄리아 투자노트   내 삶을 바꾸는 정치뉴스  300  권현수 기자  저작권자 ⓒ 돈이 보이는 리얼타임 뉴스 머니투데이,"
대학혁신지원,2016.12.19.,"신입생 1년간 기숙대학, 생활 밀착형 학습…국립금오공과대학교","2016 대한민국 인재상을 수상한 정동근왼쪽, 강병규 씨. 구미 이창희 기자   888 ..  다양한 복지·문화 프로그램 제공, 창의인재 양성 위한 지원 뒷받침 금오공과대학교는 2017학년도 정시모집에서 일반전형 가군324명과 나군227명으로 나눠 모두 551명을 뽑는다.  금오공대는 2016학년도부터 신입생을 대상으로 기숙대학을 운영하고 있으며 선진 명문형 생활 밀착 교육시스템인    프로그램을 지역 국립대 처음으로 시행하고 있다. 신입생들은 1년간 기숙 생활을 하면서 전공 학습을 비롯해 다양한 복지혜택과 문화생활 프로그램을 제공받는다.  금오공대는 2016 대한민국 인재상에 총 40명의 대학부 수상자 가운데 2명을 배출했다. 이는 2012년과 2014년, 2015년에 이은 4번째 수상이다. 또한 미국 캔위성 대회로 유명한    2016에서 기계시스템공학과 학생들이 우수 기술상을 수상했고      에서도 2014년에 이어 수상자를 배출했다. 이 밖에 2016 국제 대학생 창작 자동차 대회, 국제로봇 콘테스트, 상상설계대전 공모전 등에서도 입상했다.  이러한 결과는 학생들을 창의인재로 양성하기 위해 다양한 교육활동 지원이 뒷받침됐기 때문이다. 또한 학생기업 간 아이디어 작품 상품화를 위한    체결을 통해 학생들의 아이디어를 실제 상품화하는 지원과 창업지원센터, 창업교육센터 등에서 학생 창의 교육, 시제품 제작지원 등 실질적인 노력을 기울이고 있다. 올해 발표된 중앙일보 대학평가에서는 창업교육 비율에서 최우수 평가를 받기도 했다.  금오공대는 올바른 인성을 바탕으로 전공 능력과 국제 감각을 키울 수 있는 다양한 인프라를 구축하고 교육환경을 조성함으로써 학생의 비전을 실현할 수 있도록 해주고 있다. 그동안 교육역량강화사업,   ,    사업 등 주요 국책사업 선정을 통해 기본을 튼튼히 하고, 특성화,   21   , 국립대학혁신지원사업 등을 통해 확고히 그 기틀을 다지는 것이다. 국책사업 선정을 통한 사업비 확보는 고스란히 학생들을 위한 교육환경 조성으로 이어져 장학금, 창업창의교육, 어학연수 등 다양한 지원이 가능하다.  한편 모집단위별 지원 가능 점수 및 전년도 경쟁률은 학교 홈페이지에서 입학안내→정시모집→정시자료실에 공개되어 있으며, 2017학년도 성적산출 방법을 반영한 자료도 공개되어 있다. 2015학년도부터 수능 4과목을 모두 반영해 선발하고 있으므로 2015, 2016학년도의 입시결과를 참고하는 것도 도움이 된다. 도움말 지광환 입학관리본부장 ⓒ매일신문   .."
대학혁신지원,2016.12.19.,"""대구에 미식축구 구장 만들자""","2016 대한민국 인재상을 수상한 정동근왼쪽, 강병규 씨. 구미 이창희 기자   888 ..  다양한 복지·문화 프로그램 제공, 창의인재 양성 위한 지원 뒷받침 금오공과대학교는 2017학년도 정시모집에서 일반전형 가군324명과 나군227명으로 나눠 모두 551명을 뽑는다.  금오공대는 2016학년도부터 신입생을 대상으로 기숙대학을 운영하고 있으며 선진 명문형 생활 밀착 교육시스템인    프로그램을 지역 국립대 처음으로 시행하고 있다. 신입생들은 1년간 기숙 생활을 하면서 전공 학습을 비롯해 다양한 복지혜택과 문화생활 프로그램을 제공받는다.  금오공대는 2016 대한민국 인재상에 총 40명의 대학부 수상자 가운데 2명을 배출했다. 이는 2012년과 2014년, 2015년에 이은 4번째 수상이다. 또한 미국 캔위성 대회로 유명한    2016에서 기계시스템공학과 학생들이 우수 기술상을 수상했고      에서도 2014년에 이어 수상자를 배출했다. 이 밖에 2016 국제 대학생 창작 자동차 대회, 국제로봇 콘테스트, 상상설계대전 공모전 등에서도 입상했다.  이러한 결과는 학생들을 창의인재로 양성하기 위해 다양한 교육활동 지원이 뒷받침됐기 때문이다. 또한 학생기업 간 아이디어 작품 상품화를 위한    체결을 통해 학생들의 아이디어를 실제 상품화하는 지원과 창업지원센터, 창업교육센터 등에서 학생 창의 교육, 시제품 제작지원 등 실질적인 노력을 기울이고 있다. 올해 발표된 중앙일보 대학평가에서는 창업교육 비율에서 최우수 평가를 받기도 했다.  금오공대는 올바른 인성을 바탕으로 전공 능력과 국제 감각을 키울 수 있는 다양한 인프라를 구축하고 교육환경을 조성함으로써 학생의 비전을 실현할 수 있도록 해주고 있다. 그동안 교육역량강화사업,   ,    사업 등 주요 국책사업 선정을 통해 기본을 튼튼히 하고, 특성화,   21   , 국립대학혁신지원사업 등을 통해 확고히 그 기틀을 다지는 것이다. 국책사업 선정을 통한 사업비 확보는 고스란히 학생들을 위한 교육환경 조성으로 이어져 장학금, 창업창의교육, 어학연수 등 다양한 지원이 가능하다.  한편 모집단위별 지원 가능 점수 및 전년도 경쟁률은 학교 홈페이지에서 입학안내→정시모집→정시자료실에 공개되어 있으며, 2017학년도 성적산출 방법을 반영한 자료도 공개되어 있다. 2015학년도부터 수능 4과목을 모두 반영해 선발하고 있으므로 2015, 2016학년도의 입시결과를 참고하는 것도 도움이 된다. 도움말 지광환 입학관리본부장 ⓒ매일신문   .."
산학협력 선도대학 육성,2016.04.17.,"현장실습 대학생, 야근·잡무 한 달 일해도 80만원","최훈민 기자    ..  한 달에 80만원 . 지난달 대학생 김모23여 씨가 대구의 한 소프트웨어업체에서 일하고 손에 쥔 돈이다. 김 씨는 지난해 9월부터 6개월간 이 업체에서 현장실습을 했다. 김 씨가 받은 돈은 학교와 기업에서 주는 실습 수당이다. 일반 사무보조원과 동일한 업무를 하면서 임금은 최저임금의 63에 불과한 돈을 받은 셈이다. 하지만 하루도 출석하지 않은 학교에도 한 학기 등록금 370여만원을 고스란히 냈다. 김 씨는 근무 기간에 따라 학점을 받을 순 있지만, 업무가 단순 보조여서 딱히 배울 게 없었다고 푸념했다.   교육부의 산학협력 선도대학 육성사업  의 일환인 현장실습이 또 다른 임금 착취란 비난을 사고 있다.  학교는 학점을 빌미로 출석하지 않는 학생들로부터 등록금을 받고, 기업은 최저임금에 못 미치는 저임금으로 인력을 활용하고 있기 때문이다.    교육부는 지난 2012년부터 전국의 57개 대학과 지역 기업들을 연결한 산학협력 선도대학 육성사업을 추진 중이다. 지난해 대구경북에서는 경북대와 영남대, 경운대, 경일대, 계명대, 금오공과대 등이 선정돼 현장실습 과목을 개설했다. 참여 학생들은 매달 60만80만원의 수당을 받고 근무 기간에 따라 318학점을 취득할 수 있다.  문제는 현장실습을 나간 학생들이 각종 잡무와 야근에 시달리면서도 턱없이 낮은 임금을 받는다는 점이다. 각 기업들이 대학에서 제시한 40만60만원의 하한선에 맞춰 수당을 지급하는 탓이다. 학생들이 받는 돈은 학교에서 지급하는 20만40만원의 수당을 더해도 월 80만원을 넘지 않는다.   또 학생들은 학교에 가지 않아도 등록금을 고스란히 내야 한다. 경북대의 등록금은 178만330만원, 영남대는 300만400만원 수준이다. 대학들은 학생들에게 수당을 지급하고도 1인당 60만300만원을 남긴 셈이다. 대학 관계자는 현장 실습 과정은 학기 수업의 일환이고 근로자로 볼 수 없기 때문에 등록금을 내는 게 맞다고 했다.  대학생 김모25여 씨는 학교는 가지도 않는데 등록금을 내야 하고, 기업은 교육을 빌미로 잡무에 야근, 회식까지 동원하면서도 최저임금의 절반만 준다면서 이력서에 경력 사항 한 줄을 적기 위해 등록금을 내는 셈이라고 분통을 터뜨렸다.  고용노동부 근로기준정책과 관계자는 기업이 근로자 대신 실습생을 채용해 일반 근로자와 동일하게 연장야간 근무를 시키는 건 근로기준법 위반이라며 이 같은 위반 사례가 재발하지 않도록 가이드라인을 엄격하게 적용할 계획이라고 말했다. ⓒ매일신문   .."
산학협력 선도대학 육성,2016.05.16.,서강대·성균관대 등 22개 대학 산학협력 '매우 우수',"서강대학교연합뉴스 자료사진 
교육부, 산학협력 선도대학 육성사업 평가 결과 발표      서울연합뉴스 이윤영 기자  서강대와 성균관대, 전북대, 한양대에리카 등 22개 대학 및 전문대학이 산학협력 성과가 매우 뛰어난 대학으로 선정됐다.      교육부와 한국연구재단, 한국산업기술진흥원은 산학협력 선도대학 육성사업 연차평가 결과, 사업참여 총 87개 대학일반대 57교, 전문대 30교 중 22개교가 매우 우수 등급을 받았다고 16일 밝혔다.      매우 우수 평가를 받은 대학 가운데 일반대는 서강대, 성균관대, 전북대, 한양대에리카, 국민대, 건양대, 단국대천안, 원광대, 제주대, 계명대, 금오공대, 울산대, 한국해양대 등 13개교다.  
 
    또 전문대는 경남정보대, 아주자동차대, 충북보건과학대, 대전과학기술대, 동원대, 신안산대, 영남이공대, 원광보건대, 한국영상대 등 9개교다.      2012년 시작된 산학협력 선도대학 육성사업은 대학의 체질을 산업계 친화형으로 변화시켜 산학협력 활성화, 청년 일자리 창출 등에 기여하도록 한 사업이다. 이번 평가는 지난해 사업 성과와 올해 사업 계획 등을 토대로 이뤄졌다.        일례로 매우 우수에 뽑힌 서강대는 벤처기업과 산학협력 중점교수를 연결시켜 제품 설계, 로드맵 수립 등을 지원하는 등 벤처기업의 애로사항을 집중 지원해 신사업 창출에 기여했다.      또 성균관대는 해외 글로벌 정보통신   기업과 연계한 산학협력 프로그램을 개발, 운영함으로써 재학생들의 해외 취업 기반을 구축했다는 평가를 받았다.      이밖에 경북대 등 43개교일반대 31교, 전문대 12교는 우수 등급을, 강원대 등 22개교일반대 13교, 전문대 9교는 보통 등급을 받았다.  
  성균관대학교 연합뉴스 자료사진 
    교육부는 이번 평가 결과에 따라 일반대는 학교당 24억5천만∼56억5천만원, 전문대는 4억7천만∼8억4천만원을 차등 지원할 계획이다.      교육부는 사업에 참여한 대학들의 지난해 기술이전 건수는 총 2천578건, 수입료는 295억4천700만원으로 전년 대비 각각 28.9, 14.1 증가하는 등 전반적인 성과도 높게 나타났다고 설명했다.      교육부 관계자는 산학협력 선도대학 육성사업으로 사회수요 맞춤 인재 양성과 기업 경쟁력 강화라는 정책 목표를 달성하고 있다며 그동안의 성과와 한계를 분석하고 현장의 의견을 수렴해 후속 재정지원 사업 계획도 추진하겠다고 말했다.      ..  핫클릭 님을 위한 행진곡 합창·제창 도대체 무슨 차이  핫클릭 교장 교사가 학생급식 공짜로 먹다 들켜 망신살  영상 친부살해 남매 유치장 밥이 바깥 음식보다 낫다 저작권자 연합뉴스, 무단 전재재배포 금지"
산학협력 선도대학 육성,2016.07.07.,"다쏘시스템-계명대, 3D·PLM 개발자 과정 마련","디지털데일리 백지영기자 다쏘시스템코리아 . 3 .    대표 조영빈와 계명대학교는 최근 ‘계명대학교 산학협력 선도대학 육성사업 2016학년도 하계방학 고용연계    시스템 초급개발자 양성과정’ 오픈식을 열고 3 및   제품수명주기관리 분야 전문가 양성에 나섰다고 7일 밝혔다. 이번 개발자 양성 프로그램은 계명대를 비롯해 영남대학교, 금오공과대학교 재학생 중 선정된 지원자를 대상으로 이번달 29일까지 총 4주간 개발자 교육과정을 제공하게 된다. 마지막 4주차에는 다쏘시스템코리아의 6개 협력사가 회사 설명회를 진행하며 인재 영입에 적극 나설 예정이다. 다쏘시스템코리아와 계명대는 실질적인 전문가 양성을 통해   업계의    전문가 부족문제를 해결하고, 더 나아가 대학생들의 취업난 해소에도 기여한다는 계획이다. 앞서 다쏘시스템코리아는 지난 2011년 계명대와 3 및    인재 양성을 위한   를 체결하고 ‘다쏘시스템 공인 교육센터’를 개소한 이후 지속적인 지원을 이어오고 있다. 특히 2012년부터 진행된    전문가 양성과정은 4차에 걸쳐 43명이 교육과정을 이수했으며 그 중 19명이 관련 업종에 취업했다. 다쏘시스템코리아 조영빈 대표는 “다쏘시스템은 지금까지 전국 690여 대학 및 교육기관을 통해 총 86만명 이상의 전문가를 배출하는데 기여해 왔다”며 “앞으로도 다쏘시스템이 보유한 기술과 인프라를 적극 활용해 인재 양성와 청년 실업 해소에 기여해 나갈 것”이라고 말했다. 백지영 기자   .. 언론의 새로운 대안디지털데일리 정보의 즐거운 업그레이드딜라이트닷넷 백지영   ..  저작권자 © 디지털데일리 무단전재재배포금지"
교육역량강화,2016.12.19.,"신입생 1년간 기숙대학, 생활 밀착형 학습…국립금오공과대학교","2016 대한민국 인재상을 수상한 정동근왼쪽, 강병규 씨. 구미 이창희 기자   888 ..  다양한 복지·문화 프로그램 제공, 창의인재 양성 위한 지원 뒷받침 금오공과대학교는 2017학년도 정시모집에서 일반전형 가군324명과 나군227명으로 나눠 모두 551명을 뽑는다.  금오공대는 2016학년도부터 신입생을 대상으로 기숙대학을 운영하고 있으며 선진 명문형 생활 밀착 교육시스템인    프로그램을 지역 국립대 처음으로 시행하고 있다. 신입생들은 1년간 기숙 생활을 하면서 전공 학습을 비롯해 다양한 복지혜택과 문화생활 프로그램을 제공받는다.  금오공대는 2016 대한민국 인재상에 총 40명의 대학부 수상자 가운데 2명을 배출했다. 이는 2012년과 2014년, 2015년에 이은 4번째 수상이다. 또한 미국 캔위성 대회로 유명한    2016에서 기계시스템공학과 학생들이 우수 기술상을 수상했고      에서도 2014년에 이어 수상자를 배출했다. 이 밖에 2016 국제 대학생 창작 자동차 대회, 국제로봇 콘테스트, 상상설계대전 공모전 등에서도 입상했다.  이러한 결과는 학생들을 창의인재로 양성하기 위해 다양한 교육활동 지원이 뒷받침됐기 때문이다. 또한 학생기업 간 아이디어 작품 상품화를 위한    체결을 통해 학생들의 아이디어를 실제 상품화하는 지원과 창업지원센터, 창업교육센터 등에서 학생 창의 교육, 시제품 제작지원 등 실질적인 노력을 기울이고 있다. 올해 발표된 중앙일보 대학평가에서는 창업교육 비율에서 최우수 평가를 받기도 했다.  금오공대는 올바른 인성을 바탕으로 전공 능력과 국제 감각을 키울 수 있는 다양한 인프라를 구축하고 교육환경을 조성함으로써 학생의 비전을 실현할 수 있도록 해주고 있다. 그동안 교육역량강화사업,   ,    사업 등 주요 국책사업 선정을 통해 기본을 튼튼히 하고, 특성화,   21   , 국립대학혁신지원사업 등을 통해 확고히 그 기틀을 다지는 것이다. 국책사업 선정을 통한 사업비 확보는 고스란히 학생들을 위한 교육환경 조성으로 이어져 장학금, 창업창의교육, 어학연수 등 다양한 지원이 가능하다.  한편 모집단위별 지원 가능 점수 및 전년도 경쟁률은 학교 홈페이지에서 입학안내→정시모집→정시자료실에 공개되어 있으며, 2017학년도 성적산출 방법을 반영한 자료도 공개되어 있다. 2015학년도부터 수능 4과목을 모두 반영해 선발하고 있으므로 2015, 2016학년도의 입시결과를 참고하는 것도 도움이 된다. 도움말 지광환 입학관리본부장 ⓒ매일신문   .."
교육역량강화,2016.12.19.,"""대구에 미식축구 구장 만들자""","2016 대한민국 인재상을 수상한 정동근왼쪽, 강병규 씨. 구미 이창희 기자   888 ..  다양한 복지·문화 프로그램 제공, 창의인재 양성 위한 지원 뒷받침 금오공과대학교는 2017학년도 정시모집에서 일반전형 가군324명과 나군227명으로 나눠 모두 551명을 뽑는다.  금오공대는 2016학년도부터 신입생을 대상으로 기숙대학을 운영하고 있으며 선진 명문형 생활 밀착 교육시스템인    프로그램을 지역 국립대 처음으로 시행하고 있다. 신입생들은 1년간 기숙 생활을 하면서 전공 학습을 비롯해 다양한 복지혜택과 문화생활 프로그램을 제공받는다.  금오공대는 2016 대한민국 인재상에 총 40명의 대학부 수상자 가운데 2명을 배출했다. 이는 2012년과 2014년, 2015년에 이은 4번째 수상이다. 또한 미국 캔위성 대회로 유명한    2016에서 기계시스템공학과 학생들이 우수 기술상을 수상했고      에서도 2014년에 이어 수상자를 배출했다. 이 밖에 2016 국제 대학생 창작 자동차 대회, 국제로봇 콘테스트, 상상설계대전 공모전 등에서도 입상했다.  이러한 결과는 학생들을 창의인재로 양성하기 위해 다양한 교육활동 지원이 뒷받침됐기 때문이다. 또한 학생기업 간 아이디어 작품 상품화를 위한    체결을 통해 학생들의 아이디어를 실제 상품화하는 지원과 창업지원센터, 창업교육센터 등에서 학생 창의 교육, 시제품 제작지원 등 실질적인 노력을 기울이고 있다. 올해 발표된 중앙일보 대학평가에서는 창업교육 비율에서 최우수 평가를 받기도 했다.  금오공대는 올바른 인성을 바탕으로 전공 능력과 국제 감각을 키울 수 있는 다양한 인프라를 구축하고 교육환경을 조성함으로써 학생의 비전을 실현할 수 있도록 해주고 있다. 그동안 교육역량강화사업,   ,    사업 등 주요 국책사업 선정을 통해 기본을 튼튼히 하고, 특성화,   21   , 국립대학혁신지원사업 등을 통해 확고히 그 기틀을 다지는 것이다. 국책사업 선정을 통한 사업비 확보는 고스란히 학생들을 위한 교육환경 조성으로 이어져 장학금, 창업창의교육, 어학연수 등 다양한 지원이 가능하다.  한편 모집단위별 지원 가능 점수 및 전년도 경쟁률은 학교 홈페이지에서 입학안내→정시모집→정시자료실에 공개되어 있으며, 2017학년도 성적산출 방법을 반영한 자료도 공개되어 있다. 2015학년도부터 수능 4과목을 모두 반영해 선발하고 있으므로 2015, 2016학년도의 입시결과를 참고하는 것도 도움이 된다. 도움말 지광환 입학관리본부장 ⓒ매일신문   .."
