총동창회,2016.02.20.,"금오공대, 2015학년도 학위수여식 개최","머니투데이 대학경제 권현수 기자  금오공과대학교총장 김영식는 지난 19일 본관 강당에서 2015학년도 전기 학위수여식을 개최했다고 밝혔다. 이번 학위수여식에는 학사 1,038명, 석사 121명, 박사 24명, 최고경영자과정 53명 등 총 1,236명이 학위를 받았다. 금오공대는 올해도 교수와 졸업생 대표, 총동창회장 등의 릴레이 인터뷰를 담은 영상 희망의 메시지를 상영했다. 이 날 학위수여식과 함께 학부 전체 수석을 차지한 기계시스템공학과 한병헌 학생이 27명의 성적 우수자들을 대표해 최우수상을 수상했다.  또한 기계공학과 김성남 외 1명경상북도지사 포상, 컴퓨터소프트웨어공학과 조미란 외 1명구미시장 포상, 전자공학부 이선미 외 1명구미시의회의장 포상 등은 대외 포상을 받았다. 특히 48세의 늦은 나이에 입학해 학위를 받게 된 기계시스템공학과 김태겸 씨가 눈길을 끌었으며, 그는 졸업 후 금오공대 대학원 기계시스템공학과 석사과정으로 진학할 예정이다. 김 씨는 집안 형편상 포기할 수밖에 없었던 학업을 자녀들의 권유로 늦게나마 다시 시작하게 됐다며, 대학원에 진학해 더욱 체계적인 학업을 이어갈 수 있도록 노력하겠다고 말했다.  김영식 총장은 졸업생들의 영광스러운 학위 취득을 진심으로 축하한다며, 금오공대의 자랑스러운 동문으로서 후배들에게 귀감이 되고 사회에 봉사하는 인재가 되길 바란다고 전했다.     생존 재테크 백과사전 재테크를 부탁해  부자들에게 배우는 성공 노하우 줄리아 투자노트   내 삶을 바꾸는 정치뉴스  300 오늘 나의 운세는 머니투데이운세  아찔한  레이싱모델 핫포토   권현수 기자  저작권자 ⓒ 돈이 보이는 리얼타임 뉴스 머니투데이,"
총동창회,2016.08.26.,"금오공대, 2015학년도 후기 학위식 개최 ... 511명 학위","금오공대가 26일 2015년도 후기 학위수여식을 개최,511명이 학위를 받았다.금오공대 제공  헤럴드 대구경북  김성권 기자  금오공과대학교  총장 김영식 는 26 일 본관 대강당에서  2015 학년도 후기 학위수여식 ’ 을 가졌다 . 이번 학위식에는 박사 12 명 , 석사 81 명 , 학사  418 명등 총  511 명이 학위를 받았다 . 학위수여식에는 학생 ,  학부모 등  700 여 명이 참석해 사회 초년생으로 힘차게 첫 발을 내딛는 졸업생들의 앞날을 축하했다 .  전자공학부 김정준 27  씨에게는 참사람 ,  난사람 ’ 분야의 인증 기준을 충족해   인재 인증 증명서  가 수여됐다 .  인재 인증은 차별화된 명품 인재 양성을 위해 인성계발 교과 이수 ,  사회봉사 및 발명 · 창의 활동 등 인증기준을 충족한 학생들에게 부여하고 있다 .  김영식 총장은   융합형 창의인재 양성을 통해 학생이 행복한 대학 ,  기업이 원하는 대학으로 거듭나기 위해 최선을 다하고 있다 .“  며  ”  졸업 후에도 각자의 위치에서 최선을 다하는 금오의 위상을 높여 주길 바란다  고 말했다 . 한편 졸업식에선 김경훈 대학원장 ,  금시덕 총동창회장 ,  신재학 발전후원회장 등이 영상메시지를 통해 사회에 첫 발을 내딛는 졸업생들을 축하했다 .   .     ⓒ 헤럴드경제   . ,"
총동창회,2016.08.26.,금오공대 2015학년도 후기 학위수여식···511명 학위,"【구미뉴시스】박홍식 기자  경북 구미 금오공과대학교는 26일 본관 대강당에서 2015학년도 후기 학위수여식을 가졌다.  이번 학위수여식에는 박사 12명, 석사 81명, 학사 418명 등 총 511명이 학위를 받았다.  전자공학부 김정준27 씨에게는   인재 인증 증명서가 수여됐다.    인재 인증은 차별화된 명품 인재 양성을 위해 인성계발 교과 이수, 사회봉사 및 발명·창의 활동 등 인증기준을 충족한 학생들에게 부여하고 있다.   김영식 총장은 융합형 창의인재 양성을 통해 학생이 행복한 대학, 기업이 원하는 대학으로 거듭나기 위해 최선을 다하고 있다. 졸업 후에도 각자의 위치에서 금오의 위상을 높여 주길 바란다고 말했다.  졸업식에선 김경훈 대학원장, 금시덕 총동창회장, 신재학 발전후원회장 등이 영상메시지를 통해 사회에 첫 발을 내딛는 졸업생들을 축하했다.    6431 . 뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요 뉴시스      페이스북     트위터 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
총동창회,2016.08.29.,"금오공대, 2015학년도 후기 학위수여식 개최","머니투데이 문수빈 기자  금오공과대학교는 지난 26일 오후 본관 대강당에서 제34회 2015학년도 후기 학위수여식을 개최했다고 29일 밝혔다.  이번 학위수여식에는 학생, 학부모 등 700여 명이 참석해 사회 초년생으로 첫 발을 내딛는 졸업생의 앞날을 축하했다. 이 날 학사 418명, 석사 81명, 박사 12명 등 총 511명이 학위를 받았다.  특히 전자공학부 김정준 학생이   인재 인증제도의 참사람, 난사람 분야의 인증 기준을 충족해   인재 인증 증명서를 받았다.  이 제도는 차별화된 명품 인재 양성을 위해 인성계발 교과 이수, 사회봉사 및 발명·창의 활동 등 인증기준을 충족한 학생에게 부여한다. 김영식 총장은 융합형 창의인재 양성을 통해 학생이 행복한 대학, 기업이 원하는 대학으로 거듭나기 위해 최선을 다하겠다며 졸업 후에도 각자의 위치에서 금오의 위상을 높이길 바란다고 말했다. 한편, 이 날 졸업식에서 김경훈 대학원장, 금시덕 총동창회장, 신재학 발전후원회장 등이 영상메시지를 통해 졸업생을 축하했다.    이코노미스트들의 깊이있는 투자정보 칼럼 부자들에게 배우는 성공 노하우 줄리아 투자노트   내 삶을 바꾸는 정치뉴스  300  문수빈 기자  저작권자 ⓒ 돈이 보이는 리얼타임 뉴스 머니투데이,"
총동창회,2016.09.09.,"금오기전, 금오공대에 발전기금 1000만원 기탁","【구미뉴시스】박홍식 기자  금오기전㈜ 강병춘 대표가 경북 구미 금오공과대학교에 발전기금 1000만원을 기탁했다.  금오공대는 접견실에서 김영식 총장과 강병춘 금오기전㈜ 대표이사, 이승희 기획협력처장, 장세광 금오공대총동창회 사무총장 등이 참석한 가운데 발전기금 기탁식을 했다고 9일 밝혔다.  금오공대 제어전공 81학번 동문인 강병춘 대표는 우수 인재 양성을 통해 국가발전에 기여하는 모교의 모습을 자랑스럽게 여겨왔다며 기부한 장학금이 어려운 환경 속에서 열심히 공부하는 후배들에게 작은 발판이 돼 훌륭한 인재로 자라는데 기여하기 바란다고 말했다.  김영식 금오공대 총장은 동문과 선배가 보내는 따뜻한 마음이 모교와 후배들의 밝은 미래를 향한 밑거름이라며 지역사회와 국가 발전에 기여할 수 있도록 훌륭한 인재 양성을 위해 더욱  노력하겠다고 감사의 뜻을 전했다.  금오기전㈜은 부산광역시 기장군에 본사를 두고 육상 및 해상용 중·대형 디젤엔진과 발전설비 등에 필요한 감시 장비류 컨트롤러, 컨트롤 패널 등을 설계, 제작해 국내 조선소와 엔진 제작사에 공급하고 있다.   지난해 중소기업 품질 혁신 전진대회에서 대통령 표창을 수상한 바 있다.    6431 . 뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요 뉴시스      페이스북     트위터 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
출신,2016.02.19.,"플랜트협회 교육 수료생 인터뷰 ③ - 현대중공업 김성남 플랜트, 5%의 핵심인...","20년 이상 현업 강사를 통해 목표의식 수립 온라인부 금오공대 출신의 김성남 씨기계공학과 10학번는 현재 따스한 나날을 보내고 있다. 그도 그럴 것이 고학력 청년실업이 사회문제화 된 지 오래된 요즘, 대기업인 현대중공업에 지난 1월 중순 입사했기 때문이다. “취업난이 어제 오늘 얘기가 아닌데 취업에 성공해서 뿌듯합니다. 학교와 한국플랜트산업협회가 주관하는 교육 받은 내용을 이제 현장에서 접목하며 열심히 근무할 작정이에요.” 그럼, 성남 씨는 어떻게 플랜트 분야에 도전하게 됐을까 기계공학을 전공한 성남 씨는 우리나라 산업 특성과 기계공학이라는 전공으로 인해 자동차나 조선, 철강 등 인기 있는 산업에 취업이 몰리는 경향을 많이 보았다며 자신은 다른 길을 걷고 싶었다고 귀띔했다. “저는 조금 색다른 분야에 도전하고 싶었고, 그런 생각을 하던 찰나에 플랜트라는 산업과 플랜트 교육을 접하게 됐어요. 플랜트 분야는 우리나라 미래 산업 중 하나입니다. 하지만 전문 인력이 다른 산업에 비해 적은 편인데, 이런 희소성이 매력적으로 느껴졌습니다.” 이처럼 플랜트 산업에 대한 전망과 가능성에 무게 중심을 두었기 때문에 한국플랜트산업협회협회의 교육은 흥미롭고 진지할 수밖에 없었다. 특히 만족스러운 것은 플랜트 업계 실무자들이 진행하는 강의였다고. 강사들이 20년 이상 현업에서 현직으로 근무하는 만큼 강의 내용이 훨씬 더 피부에 와 닿았을 뿐 아니라 플랜트 분야에서 일을 하기 위해서는 어떤 것을 준비해야 하고, 어떤 마음가짐을 가져야할 지에 대한 명확한 답을 얻을 수 있었다. “협회 교육은 정말 많은 도움이 됐습니다. 특히 제가 일할 분야를 선택하는 데는 결정적이었어요. 우리나라에 플랜트를 하는 회사가 어떤 회사들이 있고, 기계공학 전공자는 플랜트 설계부분에서 어떤 것을 설계하는지, 그 선택한 설계 분야는 어떠한 일을 하는지를 자세히 알게 된 거죠. 그래서 확실한 목표를 가지고 취업준비를 할 수 있었습니다.” 성남 씨는 입사 전형과정 중 당락을 좌우한다는 면접 전형에서 협회 교육이 큰 도움이 됐다고 고백했다. 협회 교육은 각 전공자가 어떤 일을 하게 되는지 자세하게 설명을 해주기도 하지만, 플랜트 산업에 대한 경향, 전망 등 다양한 방면으로 산업을 이해할 수 있도록 한다는 것이다. “협회 교육은 업무에 대한 구체적 설명은 물론 특성, 그리고 산업의 현황과 미래 등 플랜트에 전반에 대한 큰 그림을 그리는 교육을 합니다. 이러한 요소들을 나만의 생각으로 정리하여 면접 때 녹여서 어필한 것이 좋은 결과로 이어졌다고 판단하고 있습니다.” 한편, 성남 씨는 플랜트 분야를 꿈꾸거나 플랜트 분야를 잘 모르는 후배들에게 주는 조언도 잊지 않았다. 플랜트는 자동차나 철강 등 다른 산업에 비해 가장 큰 성취감과 자신의 능력을 발전시킬 수 있는 멋진 산업이라고 확신하고 있다. “많은 사람들이 플랜트 산업에 대해 막연히 ‘힘들지 않을까’라는 생각을 갖고 있는 것 같아요. 하지만 플랜트는 대한민국 5에 해당하는 비율만이 일하는 핵심인재라는 자부심이 있는 분야라는 점을 기억하고 도전했으면 합니다.” 한국플랜트산업협회 ... 는 3월 1일까지 제29기 교육생을 모집 중이며, 플랜트 관련 기업에 취업을 희망하는 구직자를 대상으로 한 플랜트 산업 및 취업전략에 대한 설명회를 23일 대전대전상공회의소, 24일 광주김대중컨벤션센터, 29일 서울서울상공회의소 등에서 개최하며 시간은 모두 오후 2시다.      ..   데일리 포커스 알면 알수록 빠져드는 경제뉴스  핫 초이스  男心 저격수 애플힙 그녀  ＜ⓒ종합 경제정보 미디어 이데일리  무단전재  재배포 금지＞"
출신,2016.02.26.,무주공산 구미갑…새누리당 후보 오차범위내 '3파전',"당내 경선 가산점제 변수…20이상 부동층이 결정      구미연합뉴스 박순기 기자  4·13 총선에서 경북 구미갑 선거구는 새누리당 예비후보들이 오차범위내 경합하는 3파전 양상을 보인다.     심학봉 전 의원의 사퇴로 무주공산인 구미갑은 뚜렷한 야권후보마저 없어 새누리당 공천이 당선을 좌우할 것이란 조심스러운 전망까지 나온다.      각종 여론조사에서는 1강·2중·1약의 판세를 보이지만 오차범위와 새누리당 공천룰의 가산점 제도를 감안하면 누구도 안심할 수 없는 상황이라는 게 지역정가의 해석이다.     구자근49·전 경북도의원 예비후보가 강세를 보이고, 백성태64·전 국가정보대학원장·백승주55·전 국방부 차관 예비후보가 오차범위 내에서 구 예비후보를 위협하고 있다. 또 채동익69·전 구미시 경제통상국장 예비후보가 세 후보를 쫓고 있다.     구자근·백성태·백승주·채동익 예비후보순      토박이 2명    중앙 출신 2명     구 예비후보는 타지에서 대학과 한나라당 중앙위원회 청년분과 부위원장 생활을 한 것 이외에는 평생 구미에서 살아온 토박이를 내세운다.     구미시의원과 경북도의원 재선을 하는 과정에서 지역구 밑바닥까지 아는데다 참신하다는 평가를 받고 있다고 강조한다.     31년간 국가정보원에서 근무한 백성태 예비후보는 부산·제주지부장 등을 거친 뒤 국가정보대학원장을 지냈다.     마지막으로 고향에 봉사한다는 자세를 갖고 식당, 시장, 길거리 등을 누비며 서민을 공략해 상당한 성과를 거뒀다는 평가가 나온다.     백승주 예비후보는 한국국방연구원 북한연구실장·안보전략연구센터장, 통일부 자문·평가위원, 18대 대통령직인수위원회 외교·국방·통일분과 전문위원 등을 역임한 통일 전문가란 점을 강조한다.      친박 마케팅으로 세몰이를 이어가며 공천권을 따낸다는 전략이다.     채 예비후보는 구미시 경제통상 분야에서 근무한 구미 맨이고 낙동강700리자연운하만들기운동본부 경북 대표, 박정희대통령·육영수여사를 좋아하는 모임 공동대표, 한나라당 17대 대통령선거 경북도당 선거대책위원회 중소기업정책본부장을 지낸 점을 강점으로 내세운다.     그는 구미에서 오랜 생활을 한 점에서 고정 지지층을 확보한데다 구미시장 출마 등으로 선거전을 치른 경험까지 갖고 있다.     고향 학력을 보면 구 예비후보가 초·중·고교를, 백성태 예비후보는 초·중학교를, 백승주 예비후보는 초교를 구미에서 다녔다. 채 예비후보는 초·중·고교를 상주에서 다녔다.      대학을 졸업한 뒤 구 예비후보와 채 예비후보가 구미에서 직장생활을 해온 반면 백성태·백승주 예비후보는 서울과 타 지방에서 근무했다.     구·채 예비후보는 지역 토박이란 점을 강조하고, 백성태·백승주 예비후보는 중앙 무대에서 경력을 쌓았다는 점을 내세운다.     구 예비후보는 지역 명문인 구미고 동문과 젊은층의 지지를, 백성태 예비후보는 백씨 종친회를 중심으로 한 노년층 지지를,  백승주 예비후보는 박사모 등 친박중심 당원들의 지지를, 채 예비후보는 상주·예천 향우회원의 지지를 받고 있다.      공약 비교…구미공단 활성화     후보마다 구미공단 활성화로 경제를 살리는데 적임자다고 주장한다.     구 예비후보는 교육·문화·관광이 융합된 지식 경제도시를 창출하고 창조경제 선도 업종 발굴과 산업구조 고도화로 먹거리 걱정없는 구미를 만들겠다고 말했다.      세부 공약으로 구미1공단 구조 고도화,    융복합 신산업벨트 조성, 금오공대의 종합대학인문학부 포함 격상,    구미시대 및 도심 교통망 확충·개선을 내걸었다.     백성태 예비후보는 무능, 무관심, 무법의 3류 정치를 하는 구미 일부 국회의원 때문에 많은 문제점이 있어 이른 시일 안에 이를 해소해 구미시민의 자존심을 찾도록 하겠다고 했다.     구미 국가공단 재정비 및 경쟁력 강화, 행복한 일자리 창출, 명품 교육도시 육성 등을 공약으로 내세웠다.     백승주 예비후보는 박근혜 정부의 성공이라는 시대적 소명을 뒷받침하고, 안보전문가로서 북한의 핵 실험과 미사일 발사 등에 대응해 국민이 안심하고 생업에 종사할 수 있는 든든한 나라를 만들겠다고 말했다.     공약으로 구미1공단 그랜드 리모델링,    구미 정차 및 구미역사 건립 추진, 복합문화타운 건립 등을 제시했다.     채 예비후보는 정치는 민생, 경제 성장, 복지 실현을 목표로 하는 것이라며 구미공단에   산업과 제조업을 융합한 신성장동력을 창출해 많은 일자리를 마련하겠다고 말했다.     관광산업 육성,    구미 정차, 삼성 ·  구미 존치, 인성교육 및 고교평준화 등을 세부 공약으로 내놓았다.      가산점이 변수…부동층 20 향방은     치열한 경쟁 속에 고발과 경찰 수사가 잇따랐다.     구자근·백성태 예비후보는 지난 6일 백승주 예비후보 사무실 개소식이 열린 지난 2일 김익수 구미시의회 의장이 백승주 예비후보를 지지하는 발언을 해 공직선거법상 공무원 중립의무 및 선거관여 금지조항을 위반했다며 경찰에 고발했다.     또 경찰은 지난 10일 국방부 차관 낙하산 백승주    구미지역일꾼 등 글을 사회관계망서비스  와 새누리당 홈페이지에 올려 백 예비후보를 비방한 혐의로 씨를 조사했다.     앞으로 새누리당 후보경선 룰이 적용되면 1강·2중 구도의 세 후보간 격차가 산술적으로는 더욱 좁혀진다.     가장 앞서는 구 예비후보는 유효투표의 10를 까먹는다. 도의원을 사퇴했기 때문이다.      반면 백성태 예비후보는 국가유공자 15 가산점을, 백승주 후보는 신인 10 가산점을 각각 얻는다.     지역정가 한 관계자는 새누리당 공천심사가 본격화하면서 공천 윤곽이 서서히 드러날 것으로 본다며 20 이상인 부동층의 향방이 공천 당락을 결정하게 될 것이라고 말했다.     ..  핫클릭 경찰도 성접대 했다 성매매여성 진술 나와   핫클릭 오너들의 배당 잔치…100억원 이상 수령자 20명  저작권자 연합뉴스, 무단 전재재배포 금지"
출신,2016.03.17.,금오공대 '오피니언 리더 교육과정' 개설,"【구미뉴시스】박준 기자  금오공과대학교 평생교육원원장 신호균은 경북 구미 신평동 산학융합캠퍼스에서 오피니언 리더 교육과정을 개설하고 개강식을 가졌다고 17일 밝혔다.  이번 교육은 제2의 인생을 준비하는 평생교육 프로그램 일환으로 운영되며, 만 40세 이상 성인 학습자를 대상으로 한다.   명예대학원 성격의 과정으로서 지역사회를 이끄는 지도자 양성에 목적이 있다.  오는 5월까지 진행되는 1기 과정은 건강·보건, 교양·문화, 법률·상식, 인문·예술, 국제·정치, 경영·경제 분야의 다양한 과정을 이수하게 된다.  신호균 평생교육원장은 오피니언 리더 교육과정을 통해 지역의 미래를 이끌어 갈 인재들이 현 시대를 보는 안목을 넓히고, 지역 네트워크 형성의 구심적 역할을 할 것으로 기대한다며 인생 설계를 필요로 하는 지역민을 위해 앞으로도 다양한 프로그램을 운영하겠다고 말했다.     .  세상에 이런일이   기혼녀 45는 불륜…´허위사실 유포´ 블로거 3년형 선고   오늘의 핫 포토   ´카라´ 출신 강지영 솔로 데뷔…확 달라진 분위기   뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요  손 안에서 보는 세상, 모바일 뉴시스 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
출신,2016.03.25.,[재산공개] 국립대 총장 재산 1위는 허향진 제주대 총장 41억,"허향진 제주대학교 총장뉴스1. ©   1 이남호 전북대 총장은 9750만원으로 가장 적어 국립대병원은 오병희 서울대 병원장 72억으로 최고 서울뉴스1 권형진 기자  전국 30개 국립대 총장 가운데는 허향진 제주대 총장의 재산이 가장 많은 것으로 나타났다.  25일 정부공직자윤리위원회가 공개한 2016년 공직자 정기재산변동사항에 따르면 허 총장은 재산으로 40억9492만원을 신고했다. 지난해에 이어 국립대 총장 중 1위이다.  본인과 배우자, 어머니, 아들 등이 보유한 건물이 32억8198만원으로 비중이 가장 높고 토지 15억2350만원, 예금 8억515만원 등이다. 금융기관 채무도 15억6600만원 있다.  지난해 신고 때보다 재산이 2억8204만원 증가했다. 예금과 은행 대출을 합해 16억500만원짜리 복학건물을 매입한 영향으로 보인다.  허 총장에 이어 이창호 한국복지대 총장이 29억9306만원으로 2위를 기록했다. 이 총장은 행정고시 21회로 기획재정부 재정전략실장과 통계처장 등을 역임한 관료 출신이다.  박한일 전 한국해양대 총장현 한국해양과학기술원 이사장·28억5666만원 정상철 충남대 총장24억3285만원 성낙인 서울대 총장23억9594만원도 20억원대 재산을 신고했다.  이남호 전북대 총장은 이번에 재산을 공개한 국립대 총장 가운데 가장 적은 9750만원의 재산을 신고했다. 이 총장은 본인과 배우자, 어머니 명의의 건물 2억3104만원과 예금 1억7865만원 등을 신고했지만 빚이 3억3484만원에 달했다.   13억7956만원의 재산을 신고한 김영섭 부경대 총장은 지난해에 비해 재산이 가장 많이 증가했다. 임대했던 서울 강남의 6억6000만원짜리 아파트를 매매하면서 보증금 3억2500만원이 빠진 등의 영향으로 지난해보다 재산이 3억7994만원 늘었다.  국립대병원장 중에서는 오병희 서울대병원장의 재산이 72억4997만원으로 가장 많았다. 조명찬 충북대병원장이 51억2531만원으로 2위, 윤택림 전남대병원장이 42억8867만원으로 3위를 기록했다.  이번 국립대 총장 재산 공개에서는 지난해 12월31일 기준 총장이 공석인 강원대, 경북대, 부산대 등이 빠지면서 공개 대상이 지난해 46명보다 줄었다. 전국 국립대 총장 재산 순위30명 허향진 제주대 총장 40억9492만원  이창호 한국복지대 총장 29억9306만원  박한일 전 한국해양대 총장 28억5666만원  정상철 충남대 총장 24억3285만원  성낙인 서울대 총장 23억9594만원  김영식 금오공대 총장 17억9065만원  이재희 경인교대 총장 13억8517만원  김영섭 부경대 총장 13억7956만원  최해범 창원대 총장 12억9138만원  송하영 한밭대 총장 11억9056만원  김성조 한국체육대 총장 11억6730만원  김경성 서울교대 총장 11억5775만원  최성을 인천대 총장 10억8011만원  이정선 광주교대 총장 9억2727만원  태범석 한경대 총장 8억6266만원  최민선 목포해양대 총장 8억2466만원  김영호 한국교통대 총장 7억3897만원  김배철 청주교대 총장 7억3804만원  나의균 군산대 총장 7억7224만원  윤여표 충북대 총장 6억4916만원  최일 목포대 총장 6억1974만원  김종호 서울과학기술대 총장 5억7441만원  권진택 경남과학기술대 총장 5억2705만원  박진성 순천대 총장 4억7906만원  지병문 전남대 총장 4억2980만원  김주성 한국교원대 총장 4억2877만원  권태환 안동대 총장 3억5284만원  이면우 춘천교대 총장 3억2236만원 하 윤수 부산교대 총장 2억9717만원  이남호 전북대 총장 9750만원    핫이슈 4세 딸 암매장 계부 최면수사 거부…오락가락 진술에 경찰 멘붕  핫이슈 총선 말말말어머니가 볼 수 있는 마지막 정권교체  뉴스1 100 무료 만화 서비스 오픈 © 뉴스1코리아 1. ,"
출신,2016.05.16.,말레이시아 국제발명전시회에서 한전 및 대학생 참가자 금상 등 총 16점 수상,"헤럴드경제대전이권형 기자 한국발명진흥회회장 구자열는‘2016 말레이시아 국제 발명ㆍ혁신ㆍ기술 전시회   2016’에서 우리나라 발명가들이 금상ㆍ은상 등 총 16점을 수상하는 쾌거를 올렸다고 16일 밝혔다.  올해로 27회째를 맞이한 말레이시아 국제발명전은 지난 12일부터 14일현지시각까지 3일간 쿠알라룸프 컨벤션 센터에서 열렸다. 22개국에서 1000여점 이상의 발명품이 출품된 이번 전시회에서 우리나라는 금상 4점, 은상 4점, 동상 1점, 특별상 7점을 수상했다. 특히 우리나라는 한국전력과 대학생 참가자들의 활약이 돋보였고 스마트폰과 연동한 생활 밀착형 발명품들이 세계인들의 주목을 받았다.  금상에는  열화상 카메라를 이용한 전력설비 불량 자동분석 시스템한국전력공사  자동 체온측정기를 이용한 여성의 배란주기 예측시스템한국산업기술대학교 엄윤선, 김하예진, 이한결  스마트폰을 이용한 도어락 원격 제어 시스템한국산업기술대학교 김희중, 김한조, 박웅배  시각장애인을 위한 점자 키보드 어플리케이션한국산업기술대학교 한승혁, 한승진이 선정됐다.  은상에는  반자동 책상 시스템을 구비한 강당의자금오공과대학교 정동근, 정지안  안전핀 분리가 용이한 소화기금오공과대학교 한승욱, 최호재  영상처리 기반 차간 거리 측정 시스템한국산업기술대학교 윤상우, 김영웅, 김정태  청소용 빗자루 마담비권영일가 영예를 안았다.  동상에는 스마트 무인 택배기한국산업기술대학교 하정혁, 황민철, 황영민, 김태진가 선정됐다.  ‘여성 배란주기 예측 시스템’으로 금상을 수상한 한국산업기술대학교 엄윤선 학생은 “이번 전시회를 준비하면서 작은 아이디어로 시작한 발명품을 구체적으로 완성할 수 있었다”며 “기대 이상으로 좋은 결과를 얻고 해외 바이어들도 큰 관심을 보여 자신감이 높아졌다”고 말했다.  한국발명진흥회 이준석 상근부회장은 “이번 전시회 참가를 통해 대한민국 발명품의 우수성을 널리 알리는 계기가 됐다”면서 “앞으로도 이런 우수한 특허 기술을 세계시장으로 진출시킬 수 있도록 적극 지원할 것”이라고 밝혔다.    .  이정재임세령 커플 데이트 현장 포착…마주보며 식사  ‘교통사고 사망’ 주다하 누구…연세대출신 레이싱계 ‘녀’  역사는 몰라도 돈은 안다...신곡 ‘굿 럭’, 광고야 뮤비야 논란 국내최대 영어글쓰기대회   청소년 영어신문 활용법   외교관의 꿈,청소년 외교아카데미 헤럴드경제          헤럴드증권방송        ⓒ 헤럴드경제   . ,"
